"treated_id","control_id"
"CA4059212068919850708_A","CA3700411949520160730_C1"
"CA4059212068919850708_A","CA3350011684320040425_C1"
"CA4059212068919850708_A","CA3398411985619990615_C1"
"CA4059212068919850708_A","CA3501711684319950622_C1"
"CA4059212068919850708_A","CA3634812146719850610_C1"
"CA4059212068919850708_A","CA3630012029019870514_C1"
"CA4059212068919850708_A","CA3599412057519850706_C1"
"CA4059212068919850708_A","CA3621511813520030827_C1"
"CA4059212068919850708_A","CA3626012031719840525_C1"
"CA4059912063019990823_A","CA3899912350320080621_C1"
"CA4059912063019990823_A","CA3837612016620120811_C1"
"CA4059912063019990823_A","CA3749212157220030827_C1"
"CA4059912063019990823_A","CA3629712113219970531_C1"
"CA4059912063019990823_A","CA3601111879719850712_C1"
"CA4059912063019990823_A","CA3859811975220150620_C1"
"CA4059912063019990823_A","CA3998112259119840712_C1"
"CA4059912063019990823_A","CA3838211998820030831_C1"
"CA4059912063019990823_A","CA3592211936519930614_C1"
"CA4059912063019990823_A","CA3633511841320030824_C1"
"CA4059912063019990823_A","CA3782011879420030902_C1"
"CA4059912063019990823_A","CA3591911943419920612_C1"
"CA4059912063019990823_A","CA3676311859919900713_C1"
"CA4059912063019990823_A","CA3511611978620100515_C1"
"CA4059912063019990823_A","CA3385911750220100520_C1"
"CA4059912063019990823_A","CA4016812363920150730_C1"
"CA4059912063019990823_A","CA3976112380020080623_C1"
"CA4059912063019990823_A","CA3801412057319960812_C1"
"CA4059912063019990823_A","CA3656511897419960901_C1"
"CA4059912063019990823_A","CA3398611448919860413_C1"
"CA4059912202419941001_A","CA3700411949520160730_C1"
"CA4059912202419941001_A","CA4078712209120080621_C1"
"CA4059912202419941001_A","CA3915612338320080704_C1"
"CA4059912202419941001_A","CA3601111879719850712_C1"
"CA4059912202419941001_A","CA3331611676519890410_C1"
"CA4059912202419941001_A","CA3935012076620080621_C1"
"CA4059912202419941001_A","CA3448712019620040605_C1"
"CA4059912202419941001_A","CA3607412018819840329_C1"
"CA4059912202419941001_A","CA3360811688220040717_C1"
"CA4059912202419941001_A","CA3604211878120070706_C1"
"CA4059912202419941001_A","CA3959712149920040811_C1"
"CA4059912202419941001_A","CA4084612185219920820_C1"
"CA4059912202419941001_A","CA3621511813520030827_C1"
"CA4059912202419941001_A","CA4083712302219870830_C1"
"CA4059912202419941001_A","CA4192312065019840813_C1"
"CA4059912202419941001_A","CA3998112259119840712_C1"
"CA4059912202419941001_A","CA3673911825219850706_C1"
"CA4059912202419941001_A","CA4021212322720080621_C1"
"CA4059912202419941001_A","CA3599211702520060705_C1"
"CA4059912202419941001_A","CA3574711817719940621_C1"
"CA4060612338819870830_A","CA3905312356820080622_C1"
"CA4060612338819870830_A","CA3604211878120070706_C1"
"CA4060612338819870830_A","CA3920712310319951004_C1"
"CA4060612338819870830_A","CA3574711817719940621_C1"
"CA4060612338819870830_A","CA3271711662220060723_C1"
"CA4060612338819870830_A","CA3394511674219950623_C1"
"CA4060612338819870830_A","CA4090212304019870830_C1"
"CA4060612338819870830_A","CA3341011845320060722_C1"
"CA4060612338819870830_A","CA3436111726920070331_C1"
"CA4060612338819870830_A","CA3448712019620040605_C1"
"CA4060612338819870830_A","CA3388411764320150419_C1"
"CA4060612338819870830_A","CA3698911976620080610_C1"
"CA4060612338819870830_A","CA3643012120119930611_C1"
"CA4060612338819870830_A","CA3509311838420050709_C1"
"CA4060612338819870830_A","CA3695911870020010730_C1"
"CA4060612338819870830_A","CA3398611448919860413_C1"
"CA4060612338819870830_A","CA4075212115820020926_C1"
"CA4060612338819870830_A","CA3360911722119871003_C1"
"CA4060612338819870830_A","CA4055912254919900808_C1"
"CA4060612338819870830_A","CA3398411985619990615_C1"
"CA4061112052020020712_A","CA4170812050420060724_C1"
"CA4061112052020020712_A","CA3502511902319930510_C1"
"CA4061112052020020712_A","CA3626012031719840525_C1"
"CA4061112052020020712_A","CA3597112115720150618_C1"
"CA4061112052020020712_A","CA4035012205319990605_C1"
"CA4061112052020020712_A","CA3578311796620100716_C1"
"CA4061112052020020712_A","CA4119812272519870831_C1"
"CA4061112052020020712_A","CA3801412057319960812_C1"
"CA4061112052020020712_A","CA3592211936519930614_C1"
"CA4061112052020020712_A","CA3814611990020030720_C1"
"CA4061112052020020712_A","CA3950412282120030903_C1"
"CA4061112052020020712_A","CA3365811690720100717_C1"
"CA4061112052020020712_A","CA3785012222719911022_C1"
"CA4061112052020020712_A","CA3895812085620160628_C1"
"CA4061112052020020712_A","CA3762512119620040719_C1"
"CA4061112052020020712_A","CA3621511813520030827_C1"
"CA4061112052020020712_A","CA3790211905120100726_C1"
"CA4061112052020020712_A","CA4170412201220090719_C1"
"CA4061112052020020712_A","CA3448712019620040605_C1"
"CA4061112052020020712_A","CA4072112286319940712_C1"
"CA4062412045019870627_A","CA4035512379119900808_C1"
"CA4062412045019870627_A","CA3470111707519840512_C1"
"CA4062412045019870627_A","CA3335711682319880602_C1"
"CA4062412045019870627_A","CA3504112034719870505_C1"
"CA4062412045019870627_A","CA4062412045019870627_C1"
"CA4062412045019870627_A","CA3426711722820071022_C1"
"CA4062412045019870627_A","CA3715812157619850708_C1"
"CA4062412045019870627_A","CA3604211878120070706_C1"
"CA4062412045019870627_A","CA3509311838420050709_C1"
"CA4062412045019870627_A","CA3915612338320080704_C1"
"CA4062412045019870627_A","CA3343911711919920927_C1"
"CA4062412045019870627_A","CA3855212199419890531_C1"
"CA4062412045019870627_A","CA4037712021119860718_C1"
"CA4062412045019870627_A","CA3518512041619860826_C1"
"CA4062412045019870627_A","CA3801412057319960812_C1"
"CA4062412045019870627_A","CA3960112019319940816_C1"
"CA4062412045019870627_A","CA3738011861319950614_C1"
"CA4062412045019870627_A","CA4019412149120080621_C1"
"CA4062412045019870627_A","CA3382811774720070311_C1"
"CA4062412045019870627_A","CA4139712116519870831_C1"
"CA4063112184820031027_A","CA3951712003719940804_C1"
"CA4063112184820031027_A","CA3484512056319930615_C1"
"CA4063112184820031027_A","CA3629712113219970531_C1"
"CA4063112184820031027_A","CA3387911608820060707_C1"
"CA4063112184820031027_A","CA3619712028419960512_C1"
"CA4063112184820031027_A","CA4124512068419880810_C1"
"CA4063112184820031027_A","CA3985012024819960725_C1"
"CA4063112184820031027_A","CA3360811688220040717_C1"
"CA4063112184820031027_A","CA3939912006519940811_C1"
"CA4063112184820031027_A","CA4079412042519900808_C1"
"CA4063112184820031027_A","CA3396111720119960630_C1"
"CA4063112184820031027_A","CA3787811915920150815_C1"
"CA4063112184820031027_A","CA3888612004020070623_C1"
"CA4063112184820031027_A","CA4075212115820020926_C1"
"CA4063112184820031027_A","CA3695911870020010730_C1"
"CA4063112184820031027_A","CA3448712019620040605_C1"
"CA4063112184820031027_A","CA3749712017520120612_C1"
"CA4063112184820031027_A","CA4114112280520140802_C1"
"CA4063112184820031027_A","CA4044412185520050826_C1"
"CA4063112184820031027_A","CA3923312230719920921_C1"
"CA4063812276420080621_A","CA4145612142719990522_C1"
"CA4063812276420080621_A","CA3351511728419970620_C1"
"CA4063812276420080621_A","CA3284911447519890529_C1"
"CA4063812276420080621_A","CA3651711910820050707_C1"
"CA4063812276420080621_A","CA3453012005420160615_C1"
"CA4063812276420080621_A","CA4083712302219870830_C1"
"CA4063812276420080621_A","CA3775211942619880621_C1"
"CA4063812276420080621_A","CA3620811844420130823_C1"
"CA4063812276420080621_A","CA3780411863020060914_C1"
"CA4063812276420080621_A","CA3915612338320080704_C1"
"CA4063812276420080621_A","CA4069812251020080622_C1"
"CA4063812276420080621_A","CA3404911655920050622_C1"
"CA4063812276420080621_A","CA3360811688220040717_C1"
"CA4063812276420080621_A","CA4170412201220090719_C1"
"CA4063812276420080621_A","CA3771612024820000702_C1"
"CA4063812276420080621_A","CA3355611691120120814_C1"
"CA4063812276420080621_A","CA3959712149920040811_C1"
"CA4063812276420080621_A","CA3769212044420080610_C1"
"CA4063812276420080621_A","CA4037712021119860718_C1"
"CA4063812276420080621_A","CA4019412149120080621_C1"
"CA4065712187419880917_A","CA3626012031719840525_C1"
"CA4065712187419880917_A","CA3644111867320021010_C1"
"CA4065712187419880917_A","CA3780411863020060914_C1"
"CA4065712187419880917_A","CA4042012031420010808_C1"
"CA4065712187419880917_A","CA4119812272519870831_C1"
"CA4065712187419880917_A","CA3360811688220040717_C1"
"CA4065712187419880917_A","CA3959712149920040811_C1"
"CA4065712187419880917_A","CA3404911655920050622_C1"
"CA4065712187419880917_A","CA4035512379119900808_C1"
"CA4065712187419880917_A","CA3886212292420021125_C1"
"CA4065712187419880917_A","CA3939912006519940811_C1"
"CA4065712187419880917_A","CA3509311838420050709_C1"
"CA4065712187419880917_A","CA3902912361120080621_C1"
"CA4065712187419880917_A","CA3895812085620160628_C1"
"CA4065712187419880917_A","CA4075212115820020926_C1"
"CA4065712187419880917_A","CA4114112280520140802_C1"
"CA4065712187419880917_A","CA4164312170920061029_C1"
"CA4065712187419880917_A","CA3915612338320080704_C1"
"CA4065712187419880917_A","CA3548112026719930614_C1"
"CA4065712187419880917_A","CA3448712019620040605_C1"
"CA4069812251020080622_A","CA3601111879719850712_C1"
"CA4069812251020080622_A","CA3623312044519870519_C1"
"CA4069812251020080622_A","CA3700411949520160730_C1"
"CA4069812251020080622_A","CA3621511813520030827_C1"
"CA4069812251020080622_A","CA3921812339220080704_C1"
"CA4069812251020080622_A","CA3591911943419920612_C1"
"CA4069812251020080622_A","CA3518512041619860826_C1"
"CA4069812251020080622_A","CA3924412120719880911_C1"
"CA4069812251020080622_A","CA4037712021119860718_C1"
"CA4069812251020080622_A","CA3749712017520120612_C1"
"CA4069812251020080622_A","CA3771612024820000702_C1"
"CA4069812251020080622_A","CA3445211772619840706_C1"
"CA4069812251020080622_A","CA3988312279019940827_C1"
"CA4069812251020080622_A","CA3620811844420130823_C1"
"CA4069812251020080622_A","CA3404911655920050622_C1"
"CA4069812251020080622_A","CA3895812277519870416_C1"
"CA4069812251020080622_A","CA3837612016620120811_C1"
"CA4069812251020080622_A","CA4139712116519870831_C1"
"CA4069812251020080622_A","CA3975012017819870613_C1"
"CA4069812251020080622_A","CA3895812085620160628_C1"
"CA4072112286319940712_A","CA3426711722820071022_C1"
"CA4072112286319940712_A","CA3698911976620080610_C1"
"CA4072112286319940712_A","CA3335711682319880602_C1"
"CA4072112286319940712_A","CA3954212303919870831_C1"
"CA4072112286319940712_A","CA3946112111419991016_C1"
"CA4072112286319940712_A","CA3651711910820050707_C1"
"CA4072112286319940712_A","CA4199712363419870830_C1"
"CA4072112286319940712_A","CA4075512062319940918_C1"
"CA4072112286319940712_A","CA3484512056319930615_C1"
"CA4072112286319940712_A","CA3398411985619990615_C1"
"CA4072112286319940712_A","CA3589912013419840525_C1"
"CA4072112286319940712_A","CA4024312331620110923_C1"
"CA4072112286319940712_A","CA3381411748319980831_C1"
"CA4072112286319940712_A","CA3790211905120100726_C1"
"CA4072112286319940712_A","CA4184912355119870830_C1"
"CA4072112286319940712_A","CA3947712308520080621_C1"
"CA4072112286319940712_A","CA4090212304019870830_C1"
"CA4072112286319940712_A","CA3396111720119960630_C1"
"CA4072112286319940712_A","CA4035512379119900808_C1"
"CA4072112286319940712_A","CA3511611978620100515_C1"
"CA4072312226319900808_A","CA3781011959119870801_C1"
"CA4072312226319900808_A","CA4179312283119870830_C1"
"CA4072312226319900808_A","CA3615912025120061025_C1"
"CA4072312226319900808_A","CA3626012031719840525_C1"
"CA4072312226319900808_A","CA4075212115820020926_C1"
"CA4072312226319900808_A","CA4161212400419880911_C1"
"CA4072312226319900808_A","CA4139712116519870831_C1"
"CA4072312226319900808_A","CA4072112286319940712_C1"
"CA4072312226319900808_A","CA3959712149920040811_C1"
"CA4072312226319900808_A","CA3855712103319960802_C1"
"CA4072312226319900808_A","CA3951912133920150911_C1"
"CA4072312226319900808_A","CA3759312148820090813_C1"
"CA4072312226319900808_A","CA4114112280520140802_C1"
"CA4072312226319900808_A","CA3600012102719870707_C1"
"CA4072312226319900808_A","CA3500511465220030716_C1"
"CA4072312226319900808_A","CA3360811688220040717_C1"
"CA4072312226319900808_A","CA3895812085620160628_C1"
"CA4072312226319900808_A","CA3608411857220161004_C1"
"CA4072312226319900808_A","CA3589912013419840525_C1"
"CA4072312226319900808_A","CA3790211905120100726_C1"
"CA4072612207420080620_A","CA3518512041619860826_C1"
"CA4072612207420080620_A","CA3921812339220080704_C1"
"CA4072612207420080620_A","CA3536311779319980801_C1"
"CA4072612207420080620_A","CA3935012076620080621_C1"
"CA4072612207420080620_A","CA4059212068919850708_C1"
"CA4072612207420080620_A","CA3621511813520030827_C1"
"CA4072612207420080620_A","CA3781011959119870801_C1"
"CA4072612207420080620_A","CA3694211921919870801_C1"
"CA4072612207420080620_A","CA3676311859919900713_C1"
"CA4072612207420080620_A","CA3604211878120070706_C1"
"CA4072612207420080620_A","CA3350011684320040425_C1"
"CA4072612207420080620_A","CA3365811690720100717_C1"
"CA4072612207420080620_A","CA3881112138320070716_C1"
"CA4072612207420080620_A","CA3601111879719850712_C1"
"CA4072612207420080620_A","CA4179312283119870830_C1"
"CA4072612207420080620_A","CA4177812162219990823_C1"
"CA4072612207420080620_A","CA4041112189919980802_C1"
"CA4072612207420080620_A","CA3360811688220040717_C1"
"CA4072612207420080620_A","CA4139712116519870831_C1"
"CA4072612207420080620_A","CA3927012245319841128_C1"
"CA4075212115820020926_A","CA4199712363419870830_C1"
"CA4075212115820020926_A","CA3484512056319930615_C1"
"CA4075212115820020926_A","CA4072112286319940712_C1"
"CA4075212115820020926_A","CA3793312038319840730_C1"
"CA4075212115820020926_A","CA3619712028419960512_C1"
"CA4075212115820020926_A","CA3790512187420130908_C1"
"CA4075212115820020926_A","CA3539211577520050803_C1"
"CA4075212115820020926_A","CA3607412018819840329_C1"
"CA4075212115820020926_A","CA3488112062219890614_C1"
"CA4075212115820020926_A","CA4151212231520060224_C1"
"CA4075212115820020926_A","CA3625811864820161102_C1"
"CA4075212115820020926_A","CA4090212304019870830_C1"
"CA4075212115820020926_A","CA3448712019620040605_C1"
"CA4075212115820020926_A","CA4124512068419880810_C1"
"CA4075212115820020926_A","CA3591911943419920612_C1"
"CA4075212115820020926_A","CA3888612298219911018_C1"
"CA4075212115820020926_A","CA3951912133920150911_C1"
"CA4075212115820020926_A","CA3676311859919900713_C1"
"CA4075212115820020926_A","CA3436111726920070331_C1"
"CA4075212115820020926_A","CA4170412201220090719_C1"
"CA4075512062319940918_A","CA3601111879719850712_C1"
"CA4075512062319940918_A","CA3695911870020010730_C1"
"CA4075512062319940918_A","CA3335711682319880602_C1"
"CA4075512062319940918_A","CA3597112115720150618_C1"
"CA4075512062319940918_A","CA3443011922019850703_C1"
"CA4075512062319940918_A","CA3615912025120061025_C1"
"CA4075512062319940918_A","CA4145612142719990522_C1"
"CA4075512062319940918_A","CA3950412282120030903_C1"
"CA4075512062319940918_A","CA3927012245319841128_C1"
"CA4075512062319940918_A","CA3988312279019940827_C1"
"CA4075512062319940918_A","CA3396111720119960630_C1"
"CA4075512062319940918_A","CA3445211772619840706_C1"
"CA4075512062319940918_A","CA3365811690720100717_C1"
"CA4075512062319940918_A","CA3398611448919860413_C1"
"CA4075512062319940918_A","CA3586312104320090826_C1"
"CA4075512062319940918_A","CA3935012076620080621_C1"
"CA4075512062319940918_A","CA3620811844420130823_C1"
"CA4075512062319940918_A","CA3728011858420090718_C1"
"CA4075512062319940918_A","CA4083712302219870830_C1"
"CA4075512062319940918_A","CA4139712116519870831_C1"
"CA4076612049819880829_A","CA3402011446219950623_C1"
"CA4076612049819880829_A","CA4139712116519870831_C1"
"CA4076612049819880829_A","CA3398411985619990615_C1"
"CA4076612049819880829_A","CA3716011953619880709_C1"
"CA4076612049819880829_A","CA3597112115720150618_C1"
"CA4076612049819880829_A","CA3647112115219980803_C1"
"CA4076612049819880829_A","CA4170812050420060724_C1"
"CA4076612049819880829_A","CA3637812142519861106_C1"
"CA4076612049819880829_A","CA3619712028419960512_C1"
"CA4076612049819880829_A","CA3604211878120070706_C1"
"CA4076612049819880829_A","CA3396111720119960630_C1"
"CA4076612049819880829_A","CA4171712155520061024_C1"
"CA4076612049819880829_A","CA3686512120119920501_C1"
"CA4076612049819880829_A","CA4179312283119870830_C1"
"CA4076612049819880829_A","CA3780511961320140717_C1"
"CA4076612049819880829_A","CA3548112026719930614_C1"
"CA4076612049819880829_A","CA4199712363419870830_C1"
"CA4076612049819880829_A","CA3413411831120070508_C1"
"CA4076612049819880829_A","CA3471012049419970927_C1"
"CA4076612049819880829_A","CA4007812267920080506_C1"
"CA4078712209120080621_A","CA3705711928720061201_C1"
"CA4078712209120080621_A","CA3859811975220150620_C1"
"CA4078712209120080621_A","CA3824712190119890703_C1"
"CA4078712209120080621_A","CA3939212114620100827_C1"
"CA4078712209120080621_A","CA3360011760620020513_C1"
"CA4078712209120080621_A","CA3651711910820050707_C1"
"CA4078712209120080621_A","CA3335711682319880602_C1"
"CA4078712209120080621_A","CA3509311838420050709_C1"
"CA4078712209120080621_A","CA3698911976620080610_C1"
"CA4078712209120080621_A","CA4179312283119870830_C1"
"CA4078712209120080621_A","CA4060612338819870830_C1"
"CA4078712209120080621_A","CA3694211921919870801_C1"
"CA4078712209120080621_A","CA3274911631019920719_C1"
"CA4078712209120080621_A","CA3590312056319850702_C1"
"CA4078712209120080621_A","CA3365811690720100717_C1"
"CA4078712209120080621_A","CA3771612024820000702_C1"
"CA4078712209120080621_A","CA3679111937120080520_C1"
"CA4078712209120080621_A","CA3968312107719870831_C1"
"CA4078712209120080621_A","CA3751312135519870507_C1"
"CA4078712209120080621_A","CA4154812306220140731_C1"
"CA4079412042519900808_A","CA3824712190119890703_C1"
"CA4079412042519900808_A","CA4146112251620020713_C1"
"CA4079412042519900808_A","CA4184912355119870830_C1"
"CA4079412042519900808_A","CA4114112280520140802_C1"
"CA4079412042519900808_A","CA3604211878120070706_C1"
"CA4079412042519900808_A","CA3531111866520030617_C1"
"CA4079412042519900808_A","CA3964512147619990823_C1"
"CA4079412042519900808_A","CA3274911631019920719_C1"
"CA4079412042519900808_A","CA4047812246920120705_C1"
"CA4079412042519900808_A","CA3698511863819880721_C1"
"CA4079412042519900808_A","CA3793312038319840730_C1"
"CA4079412042519900808_A","CA3705711928720061201_C1"
"CA4079412042519900808_A","CA3655211908319901008_C1"
"CA4079412042519900808_A","CA3608212045920160702_C1"
"CA4079412042519900808_A","CA4037112070120060718_C1"
"CA4079412042519900808_A","CA3599412057519850706_C1"
"CA4079412042519900808_A","CA3592511748620050718_C1"
"CA4079412042519900808_A","CA3787811915920150815_C1"
"CA4079412042519900808_A","CA4098212158120080621_C1"
"CA4079412042519900808_A","CA3591911943419920612_C1"
"CA4081012072720010726_A","CA4090212304019870830_C1"
"CA4081012072720010726_A","CA3471012049419970927_C1"
"CA4081012072720010726_A","CA3591911943419920612_C1"
"CA4081012072720010726_A","CA3771612024820000702_C1"
"CA4081012072720010726_A","CA4072612207420080620_C1"
"CA4081012072720010726_A","CA3484512056319930615_C1"
"CA4081012072720010726_A","CA3915612338320080704_C1"
"CA4081012072720010726_A","CA4075212115820020926_C1"
"CA4081012072720010726_A","CA3855712103319960802_C1"
"CA4081012072720010726_A","CA3761311891419870830_C1"
"CA4081012072720010726_A","CA4162412008719990925_C1"
"CA4081012072720010726_A","CA3398411985619990615_C1"
"CA4081012072720010726_A","CA4038712317320150730_C1"
"CA4081012072720010726_A","CA3850212028020041006_C1"
"CA4081012072720010726_A","CA3413411831120070508_C1"
"CA4081012072720010726_A","CA4192312065019840813_C1"
"CA4081012072720010726_A","CA3445211772619840706_C1"
"CA4081012072720010726_A","CA3698911976620080610_C1"
"CA4081012072720010726_A","CA3600012102719870707_C1"
"CA4081012072720010726_A","CA3684611939119870831_C1"
"CA4082612107820040722_A","CA3780511961320140717_C1"
"CA4082612107820040722_A","CA3372911711819960829_C1"
"CA4082612107820040722_A","CA3365811690720100717_C1"
"CA4082612107820040722_A","CA4036812200519980802_C1"
"CA4082612107820040722_A","CA3676311859919900713_C1"
"CA4082612107820040722_A","CA3924412120719880911_C1"
"CA4082612107820040722_A","CA3592211936519930614_C1"
"CA4082612107820040722_A","CA4078712209120080621_C1"
"CA4082612107820040722_A","CA3360911722119871003_C1"
"CA4082612107820040722_A","CA3915612338320080704_C1"
"CA4082612107820040722_A","CA3396111720119960630_C1"
"CA4082612107820040722_A","CA3623312044519870519_C1"
"CA4082612107820040722_A","CA3260911605720070605_C1"
"CA4082612107820040722_A","CA3976112380020080623_C1"
"CA4082612107820040722_A","CA3702812134320090829_C1"
"CA4082612107820040722_A","CA3895812085620160628_C1"
"CA4082612107820040722_A","CA3539611983319840819_C1"
"CA4082612107820040722_A","CA3759312148820090813_C1"
"CA4082612107820040722_A","CA4090212304019870830_C1"
"CA4082612107820040722_A","CA3260811624320120517_C1"
"CA4083712302219870830_A","CA4072112286319940712_C1"
"CA4083712302219870830_A","CA4045612355620150806_C1"
"CA4083712302219870830_A","CA3970812376820080621_C1"
"CA4083712302219870830_A","CA4118412131019900810_C1"
"CA4083712302219870830_A","CA3484512056319930615_C1"
"CA4083712302219870830_A","CA3514011979419960622_C1"
"CA4083712302219870830_A","CA3749212157220030827_C1"
"CA4083712302219870830_A","CA4055912254919900808_C1"
"CA4083712302219870830_A","CA3881112138320070716_C1"
"CA4083712302219870830_A","CA3888612298219911018_C1"
"CA4083712302219870830_A","CA4170412201220090719_C1"
"CA4083712302219870830_A","CA3891612125220080901_C1"
"CA4083712302219870830_A","CA3604211878120070706_C1"
"CA4083712302219870830_A","CA3964512147619990823_C1"
"CA4083712302219870830_A","CA3608411857220161004_C1"
"CA4083712302219870830_A","CA4038412209519990823_C1"
"CA4083712302219870830_A","CA3975512133920080621_C1"
"CA4083712302219870830_A","CA3710712109719990618_C1"
"CA4083712302219870830_A","CA3814611990020030720_C1"
"CA4083712302219870830_A","CA3655011744919840630_C1"
"CA4083812232620120801_A","CA3592211936519930614_C1"
"CA4083812232620120801_A","CA3502311937719961028_C1"
"CA4083812232620120801_A","CA4139712116519870831_C1"
"CA4083812232620120801_A","CA4042012031420010808_C1"
"CA4083812232620120801_A","CA3597112115720150618_C1"
"CA4083812232620120801_A","CA3859811975220150620_C1"
"CA4083812232620120801_A","CA3518512041619860826_C1"
"CA4083812232620120801_A","CA4035012205319990605_C1"
"CA4083812232620120801_A","CA3619712028419960512_C1"
"CA4083812232620120801_A","CA3673911825219850706_C1"
"CA4083812232620120801_A","CA4072112286319940712_C1"
"CA4083812232620120801_A","CA3502511902319930510_C1"
"CA4083812232620120801_A","CA3776911967520120616_C1"
"CA4083812232620120801_A","CA3923312230719920921_C1"
"CA4083812232620120801_A","CA4010812030519870830_C1"
"CA4083812232620120801_A","CA3759312148820090813_C1"
"CA4083812232620120801_A","CA3601111879719850712_C1"
"CA4083812232620120801_A","CA3895812085620160628_C1"
"CA4083812232620120801_A","CA4037112070120060718_C1"
"CA4083812232620120801_A","CA3626012031719840525_C1"
"CA4084612185219920820_A","CA3927012245319841128_C1"
"CA4084612185219920820_A","CA3462911830219860703_C1"
"CA4084612185219920820_A","CA3605012069320060722_C1"
"CA4084612185219920820_A","CA3654012136120050613_C1"
"CA4084612185219920820_A","CA3592812029720070810_C1"
"CA4084612185219920820_A","CA3964512147619990823_C1"
"CA4084612185219920820_A","CA3426711722820071022_C1"
"CA4084612185219920820_A","CA3603411887520080826_C1"
"CA4084612185219920820_A","CA3539211577520050803_C1"
"CA4084612185219920820_A","CA4145612142719990522_C1"
"CA4084612185219920820_A","CA3586312104320090826_C1"
"CA4084612185219920820_A","CA3644111867320021010_C1"
"CA4084612185219920820_A","CA3805012286419951003_C1"
"CA4084612185219920820_A","CA3278611653420070912_C1"
"CA4084612185219920820_A","CA3599412057519850706_C1"
"CA4084612185219920820_A","CA3824712190119890703_C1"
"CA4084612185219920820_A","CA3350011684320040425_C1"
"CA4084612185219920820_A","CA4090212304019870830_C1"
"CA4084612185219920820_A","CA4180412341220070710_C1"
"CA4084612185219920820_A","CA3684611939119870831_C1"
"CA4090212304019870830_A","CA3937012297720080621_C1"
"CA4090212304019870830_A","CA4192312065019840813_C1"
"CA4090212304019870830_A","CA4063112184820031027_C1"
"CA4090212304019870830_A","CA3547311855319880811_C1"
"CA4090212304019870830_A","CA3396111657819880704_C1"
"CA4090212304019870830_A","CA3502811950619950625_C1"
"CA4090212304019870830_A","CA3552511899719970810_C1"
"CA4090212304019870830_A","CA3607412018819840329_C1"
"CA4090212304019870830_A","CA4062412045019870627_C1"
"CA4090212304019870830_A","CA3732211861819980829_C1"
"CA4090212304019870830_A","CA3623712057320040711_C1"
"CA4090212304019870830_A","CA4161212400419880911_C1"
"CA4090212304019870830_A","CA4059212068919850708_C1"
"CA4090212304019870830_A","CA3592012099119920604_C1"
"CA4090212304019870830_A","CA3626012031719840525_C1"
"CA4090212304019870830_A","CA3923312230719920921_C1"
"CA4090212304019870830_A","CA3531111866520030617_C1"
"CA4090212304019870830_A","CA3888612004020070623_C1"
"CA4090212304019870830_A","CA4199712363419870830_C1"
"CA4090212304019870830_A","CA3643012120119930611_C1"
"CA4093812010520150803_A","CA3597112115720150618_C1"
"CA4093812010520150803_A","CA3601111879719850712_C1"
"CA4093812010520150803_A","CA3783112171619980504_C1"
"CA4093812010520150803_A","CA3695911870020010730_C1"
"CA4093812010520150803_A","CA3728211985320050702_C1"
"CA4093812010520150803_A","CA4032512290520080621_C1"
"CA4093812010520150803_A","CA3983412102119990823_C1"
"CA4093812010520150803_A","CA3895812085620160628_C1"
"CA4093812010520150803_A","CA3548112026719930614_C1"
"CA4093812010520150803_A","CA3988312279019940827_C1"
"CA4093812010520150803_A","CA3824712003420130805_C1"
"CA4093812010520150803_A","CA3619712028419960512_C1"
"CA4093812010520150803_A","CA3814611990020030720_C1"
"CA4093812010520150803_A","CA4010812030519870830_C1"
"CA4093812010520150803_A","CA4192312065019840813_C1"
"CA4093812010520150803_A","CA3759312148820090813_C1"
"CA4093812010520150803_A","CA4176412395720150801_C1"
"CA4093812010520150803_A","CA4036812200519980802_C1"
"CA4093812010520150803_A","CA3502511902319930510_C1"
"CA4093812010520150803_A","CA3904612307019900327_C1"
"CA4094212148720090802_A","CA3332411665620030612_C1"
"CA4094212148720090802_A","CA3448712019620040605_C1"
"CA4094212148720090802_A","CA3581011591620050722_C1"
"CA4094212148720090802_A","CA3996312371720060924_C1"
"CA4094212148720090802_A","CA3600012102719870707_C1"
"CA4094212148720090802_A","CA3983412102119990823_C1"
"CA4094212148720090802_A","CA4090212304019870830_C1"
"CA4094212148720090802_A","CA4192312065019840813_C1"
"CA4094212148720090802_A","CA3608212045920160702_C1"
"CA4094212148720090802_A","CA3575211893120110621_C1"
"CA4094212148720090802_A","CA3895812085620160628_C1"
"CA4094212148720090802_A","CA3790211905120100726_C1"
"CA4094212148720090802_A","CA3856111972120100725_C1"
"CA4094212148720090802_A","CA3998112259119840712_C1"
"CA4094212148720090802_A","CA3601111879719850712_C1"
"CA4094212148720090802_A","CA3548112026719930614_C1"
"CA4094212148720090802_A","CA3959712149920040811_C1"
"CA4094212148720090802_A","CA3695911870020010730_C1"
"CA4094212148720090802_A","CA4038712317320150730_C1"
"CA4094212148720090802_A","CA3698911976620080610_C1"
"CA4095612245219850718_A","CA3976912001319850708_C1"
"CA4095612245219850718_A","CA3976112013320030720_C1"
"CA4095612245219850718_A","CA4179312283119870830_C1"
"CA4095612245219850718_A","CA4184912355119870830_C1"
"CA4095612245219850718_A","CA3700411949520160730_C1"
"CA4095612245219850718_A","CA4028412415619900808_C1"
"CA4095612245219850718_A","CA3975512133920080621_C1"
"CA4095612245219850718_A","CA4059212068919850708_C1"
"CA4095612245219850718_A","CA3944512141720130816_C1"
